Software version: 0.10.9 ; Calibration file: 9182501_20251128_CAL.txt
Scan start time,Bin 1.25-1.5 nm,Bin 1.5-1.7 nm,Bin 1.7-2.5 nm,Bin 2.5-5.0 nm,Bin 5.0-8.0 nm,Bin 8.0-13.07 nm,Dp >13.07 nm total number concentration
2026-01-06T12:07:31,12397.28,2241.78,0,161.21,108.63,0,
2026-01-06T12:09:31,35048.13,2593.52,242.67,124.09,0,176.45,
2026-01-06T12:11:31,23921.85,225.73,0,192.50,0,119.18,
2026-01-06T12:13:31,25837.21,3532.62,529.90,30.88,0,0,
2026-01-06T12:15:31,7599.13,2968.67,28.36,30.97,0,121.45,
2026-01-06T12:17:31,31607.07,3166.42,72.88,35.64,0,24.13,
2026-01-06T12:19:31,14583.61,1565.28,266.30,0,186.07,83.80,
2026-01-06T12:21:31,32109.17,2674.99,350.73,128.46,118.96,0,
2026-01-06T12:23:31,13248.51,1858.22,0,144.55,0,54.29,
2026-01-06T12:25:31,31475.60,4776.91,75.67,67.03,16.84,0,
2026-01-06T12:27:31,12505.85,1832.04,127.75,32.78,159.56,0,
2026-01-06T12:29:31,43139.16,6112.39,0,158.57,0,254.60,
2026-01-06T12:31:31,24571.53,0,405.90,48.89,111.44,0,
2026-01-06T12:33:31,34649.61,1034.67,593.23,130.79,26.53,0,
2026-01-06T12:35:31,6694.88,6255.28,100.97,12.74,20.77,2.00,
2026-01-06T12:37:31,37559.29,1250.60,341.87,70.89,0,0,
2026-01-06T12:39:31,12544.97,654.68,0,127.85,32.45,115.33,
2026-01-06T12:41:31,27444.06,3349.77,0,161.79,5.97,56.88,
2026-01-06T12:43:31,15702.07,291.38,0,138.23,0,183.84,
2026-01-06T12:45:31,35964.52,3033.47,0,0,268.83,0,
2026-01-06T12:47:31,7038.58,2435.89,112.32,0,110.97,0,
2026-01-06T12:49:31,33873.79,1874.14,245.56,43.87,0,305.59,
2026-01-06T12:51:31,11643.33,1527.71,340.84,0,0,0,
2026-01-06T12:53:31,28041.29,4440.53,272.93,91.29,53.54,0,
2026-01-06T12:55:31,13855.87,950.74,38.62,0,217.14,43.20,
2026-01-06T12:57:31,27690.39,3866.97,226.18,105.95,0,147.83,
2026-01-06T12:59:31,15559.85,2778.97,0,0,11.44,159.03,
2026-01-06T13:01:31,36464.70,3378.95,96.38,0,0,151.54,
2026-01-06T13:03:31,21902.25,0,416.18,0,44.97,0,
2026-01-06T13:05:31,36329.45,3638.21,0,111.20,0,207.80,
2026-01-06T13:07:31,8465.74,3685.27,0,136.52,0,211.90,
2026-01-06T13:09:31,30261.98,0,1110.25,4.47,0,142.59,
2026-01-06T13:11:31,9449.63,576.49,879.82,151.22,0,295.19,
2026-01-06T13:13:31,28198.14,5367.58,279.78,47.51,56.33,0,
2026-01-06T13:15:31,11706.16,668.34,241.65,98.79,0,34.72,
2026-01-06T13:17:31,23325.88,5353.98,287.97,64.53,36.02,0,
2026-01-06T13:19:31,14295.65,1657.73,171.52,0,81.31,4.58,
2026-01-06T13:21:31,35486.57,1193.57,423.16,0,109.50,0,
2026-01-06T13:23:31,16244.67,0,0,86.12,0,278.78,
2026-01-06T13:25:31,17369.46,5780.88,343.03,202.53,0,0,
2026-01-06T13:27:31,0,3345.89,256.65,70.10,0,0,
2026-01-06T13:29:31,31343.40,1649.32,129.90,3.42,7.91,0,
2026-01-06T13:31:31,18553.42,1194.49,359.48,67.11,0,0,
2026-01-06T13:33:31,36083.29,4591.10,0,73.39,0,294.95,
2026-01-06T13:35:31,9632.68,2069.14,190.13,0,0,196.10,
2026-01-06T13:37:31,29761.14,3548.78,438.28,0,33.69,0,
2026-01-06T13:39:31,9144.72,1822.19,364.21,0,35.32,16.73,
2026-01-06T13:41:31,37726.07,2301.29,0,0,165.79,0,
2026-01-06T13:43:31,22086.17,0,0,31.16,0,285.73,
2026-01-06T13:45:31,28441.80,4307.67,244.60,166.68,0,269.24,
2026-01-06T13:47:31,9334.30,1335.62,94.62,0.93,106.18,0,
2026-01-06T13:49:31,25472.46,2704.85,577.89,0,0,223.63,
2026-01-06T13:51:31,13014.75,902.82,639.06,0,223.33,0,
2026-01-06T13:53:31,32527.63,2429.78,0,31.53,73.12,167.63,
2026-01-06T13:55:31,14219.15,76.87,743.51,0,183.37,0,
2026-01-06T13:57:31,31361.83,2921.67,199.56,120.75,0,137.37,
2026-01-06T13:59:31,7111.72,2662.92,212.88,110.84,74.08,0,
2026-01-06T14:01:31,25692.19,5054.78,0,73.66,112.72,0,
2026-01-06T14:03:31,18896.49,0,125.72,0,304.03,0,
2026-01-06T14:05:31,44936.37,2932.27,118.36,0.98,70.98,0,
2026-01-06T14:07:31,13335.41,2247.17,512.13,0,0,0,
2026-01-06T14:09:31,36089.89,1169.40,669.37,26.45,0,125.62,
2026-01-06T14:11:31,13004.18,1624.00,57.99,42.01,0,0,
2026-01-06T14:13:31,23212.38,2771.34,0,147.09,89.90,0,
2026-01-06T14:15:31,2815.58,3397.40,0,0,0,184.85,
2026-01-06T14:17:31,30936.53,1784.13,417.77,70.69,154.31,0,
2026-01-06T14:19:31,13302.25,0,29.20,0,125.30,38.38,
2026-01-06T14:21:31,27542.26,3461.92,569.51,165.71,0,155.31,
2026-01-06T14:23:31,12850.46,2762.81,0,0,151.87,0,
2026-01-06T14:25:31,35361.76,3543.17,718.37,0,135.05,0,
2026-01-06T14:27:31,7005.82,3432.40,0,0,120.88,0,
2026-01-06T14:29:31,25103.71,4602.98,47.21,0,88.47,0,
2026-01-06T14:31:31,15176.93,2832.73,0,0,222.80,0,
2026-01-06T14:33:31,25027.69,6373.60,238.78,2.67,0,77.55,
2026-01-06T14:35:31,10490.65,1073.92,95.61,0,0,243.29,
2026-01-06T14:37:31,19244.86,6406.98,0,136.47,43.80,0,
2026-01-06T14:39:31,11457.20,1845.54,117.64,86.85,63.09,82.00,
2026-01-06T14:41:31,28532.91,4039.38,313.81,52.44,30.06,0,
2026-01-06T14:43:31,21820.01,0,515.81,175.81,29.72,0,
2026-01-06T14:45:31,29439.34,4675.32,0,0,7.41,170.27,
2026-01-06T14:47:31,10548.31,1276.83,157.24,0,101.58,0,
2026-01-06T14:49:31,34294.68,1351.55,0,0,22.22,215.77,
2026-01-06T14:51:31,2386.40,4144.05,421.79,0,0,156.14,
2026-01-06T14:53:31,30233.71,3630.68,349.98,0,84.54,0,
2026-01-06T14:55:31,12947.36,727.77,0,0,0,0,
2026-01-06T14:57:31,29778.43,3803.93,0,143.54,0,0,
2026-01-06T14:59:31,5508.51,3891.15,0,50.36,32.94,0,
2026-01-06T15:01:31,33074.35,2920.06,0,196.39,0,0,
2026-01-06T15:03:31,4201.47,1464.86,0,126.71,80.10,0,
2026-01-06T15:05:31,34118.38,2450.86,115.85,0,93.94,0,
2026-01-06T15:07:31,16496.53,1019.77,336.31,91.17,51.36,0,
2026-01-06T15:09:31,33878.82,2288.38,331.19,0,308.43,0,
2026-01-06T15:11:31,19646.93,0,0,157.12,0,0,
2026-01-06T15:13:31,24257.25,6514.24,262.62,94.67,0,53.74,
2026-01-06T15:15:31,12011.11,3067.41,0,125.86,0,8.93,
2026-01-06T15:17:31,26663.39,4449.43,502.31,0,0,216.87,
2026-01-06T15:19:31,7223.91,73.96,599.55,0,256.34,0,
2026-01-06T15:21:31,26452.28,3072.15,266.97,0,248.34,0,
2026-01-06T15:23:31,12973.98,0,496.70,113.30,0,67.03,
2026-01-06T15:25:31,19796.11,2370.84,801.44,0,0,368.30,
2026-01-06T15:27:31,11993.12,0,420.75,44.45,47.67,0,
2026-01-06T15:29:31,29736.33,2136.81,527.37,6.10,85.67,0,
2026-01-06T15:31:31,2284.05,3615.34,0,9.90,0,189.28,
2026-01-06T15:33:31,32223.09,4023.98,368.05,229.10,0,102.05,
2026-01-06T15:35:31,8793.00,0,330.93,0,137.43,0,
2026-01-06T15:37:31,27536.83,3019.54,624.79,0,0,198.10,
2026-01-06T15:39:30,23470.98,0,540.67,0,283.74,0,
2026-01-06T15:41:30,29268.25,2853.32,230.99,0,202.44,172.01,
2026-01-06T15:43:30,16782.84,702.90,0,119.37,173.21,0,
2026-01-06T15:45:30,31751.70,1553.07,0,147.54,0,426.28,
2026-01-06T15:47:30,20625.56,0,73.86,0,0,387.65,
2026-01-06T15:49:30,38076.15,0,423.33,7.60,0,0,
2026-01-06T15:51:30,15764.52,0,192.27,0,129.79,0,
2026-01-06T15:53:30,21823.44,4081.23,0,108.26,0,216.78,
2026-01-06T15:55:30,17335.96,1499.94,26.81,0,182.23,127.43,
2026-01-06T15:57:30,24150.28,5070.90,0,0,0,382.77,
2026-01-06T15:59:30,16912.71,201.55,436.14,0,137.06,98.43,
2026-01-06T16:01:30,24420.07,5022.92,138.31,0,122.05,125.03,
2026-01-06T16:03:30,14807.43,3096.30,83.27,0,0,126.40,
2026-01-06T16:05:30,34523.56,2141.71,111.05,5.39,0,165.50,
2026-01-06T16:07:30,16722.62,0,795.82,0,156.32,38.15,
2026-01-06T16:09:30,23931.27,3909.23,70.05,0,172.14,66.18,
2026-01-06T16:11:30,20830.17,0,317.68,139.54,58.92,0,
2026-01-06T16:13:30,29771.54,1668.84,0,97.12,0,1.75,
2026-01-06T16:15:30,14288.27,63.76,0,81.59,0,53.61,
2026-01-06T16:17:30,36226.78,0,0,194.72,0,0,
2026-01-06T16:19:30,11564.90,2568.43,0,84.62,65.43,0,
2026-01-06T16:21:30,31536.37,2031.75,0,23.94,27.64,141.24,
2026-01-06T16:23:30,20380.36,160.58,118.62,150.14,74.68,0,
2026-01-06T16:25:30,21099.40,4578.71,165.64,0,118.38,43.10,
2026-01-06T16:27:30,21200.96,850.04,227.66,0,101.28,22.48,
2026-01-06T16:29:30,23571.80,5882.53,207.37,0,0,440.52,
2026-01-06T16:31:30,18789.05,0,361.02,0,0,344.82,
2026-01-06T16:33:30,29776.50,2554.60,496.81,11.44,0,289.46,
2026-01-06T16:35:30,12807.16,3157.74,0,103.15,101.59,0,
2026-01-06T16:37:30,28156.12,3362.62,92.03,130.42,0,0,
2026-01-06T16:39:30,17279.13,1689.00,0,251.47,80.38,0,
2026-01-06T16:41:30,30037.70,2189.78,321.19,0,4.99,0,
2026-01-06T16:43:30,17069.20,2740.84,121.79,38.62,146.34,0,
2026-01-06T16:45:30,31330.77,996.45,127.89,27.95,62.29,0,
2026-01-06T16:47:30,9613.90,1004.94,243.22,57.98,73.03,0,
2026-01-06T16:49:30,33380.15,743.63,227.12,13.35,27.85,0,
2026-01-06T16:51:30,12709.02,0,770.59,12.25,114.83,0,
2026-01-06T16:53:30,27016.70,1661.61,448.38,10.73,77.65,0,
2026-01-06T16:55:30,23873.98,846.28,179.82,6.61,0,118.52,
2026-01-06T16:57:30,37623.43,2360.70,86.49,165.56,0,0,
2026-01-06T16:59:30,21072.53,1587.11,561.68,0,0,152.95,
2026-01-06T17:01:30,28696.90,1949.97,0,247.19,0,116.53,
2026-01-06T17:03:30,7068.66,801.37,309.15,0,0,89.22,
2026-01-06T17:05:30,22153.94,5455.14,70.28,0,41.93,86.32,
2026-01-06T17:07:30,20443.18,2409.40,0,0.2,0,48.41,
2026-01-06T17:09:30,26006.94,3506.61,539.17,6.46,155.22,0,
2026-01-06T17:11:30,14048.50,379.83,634.40,0,59.36,38.09,
2026-01-06T17:13:30,23025.67,3492.77,272.01,75.47,0,66.51,
2026-01-06T17:15:30,19028.70,891.75,0,0,108.06,137.85,
2026-01-06T17:17:30,37105.54,1583.81,268.31,48.82,113.39,117.52,
2026-01-06T17:19:30,7168.39,5277.15,705.33,0,128.44,0,
2026-01-06T17:21:30,38308.82,779.00,974.02,31.16,0,149.95,
2026-01-06T17:23:30,13075.91,1148.88,270.27,28.34,0,0,
2026-01-06T17:25:30,21631.08,1613.55,287.74,91.71,0,259.46,
2026-01-06T17:27:30,6963.50,3464.13,192.53,0,145.05,0,
2026-01-06T17:29:30,19650.64,5314.68,443.44,10.68,9.10,112.92,
2026-01-06T17:31:30,7224.19,4397.98,222.21,47.75,0,256.34,
2026-01-06T17:33:30,19722.70,2675.47,754.78,0,0,0,
2026-01-06T17:35:30,15217.18,0,197.98,0,58.90,23.89,
2026-01-06T17:37:30,25979.66,5485.76,154.27,28.28,107.25,0,
2026-01-06T17:39:30,16617.29,1699.62,0,31.33,224.54,0,
2026-01-06T17:41:30,33332.54,801.39,370.67,0,36.66,8.64,
2026-01-06T17:43:30,0,5586.17,310.46,0,143.65,0,
2026-01-06T17:45:30,26763.88,3125.62,438.03,172.38,95.38,0,
2026-01-06T17:47:30,19201.51,0,212.62,94.58,0,283.97,
2026-01-06T17:49:30,29590.80,2687.16,12.13,0,191.02,0,
2026-01-06T17:51:30,11543.98,1330.31,70.90,211.23,0,486.65,
2026-01-06T17:53:30,22835.65,3100.45,462.19,10.64,0.79,0,
2026-01-06T17:55:30,5013.10,2881.62,84.70,75.45,0,156.90,
2026-01-06T17:57:30,31881.28,438.07,81.65,0,34.99,0,
2026-01-06T17:59:30,17166.53,1056.86,210.73,260.47,0,0,
2026-01-06T18:01:30,28594.82,259.53,301.42,6.72,79.20,0,
2026-01-06T18:03:30,15942.25,875.80,306.84,7.97,29.45,0,
2026-01-06T18:05:30,22118.34,3540.08,0,44.30,0,0,
2026-01-06T18:07:30,10427.25,0,54.94,14.21,0,455.18,
2026-01-06T18:09:30,27722.88,3613.58,0,77.42,0,199.77,
2026-01-06T18:11:30,9933.00,2218.84,0,98.97,0,506.77,
2026-01-06T18:13:30,26459.56,1298.52,0,108.79,0,0,
2026-01-06T18:15:30,20039.94,0,0,77.84,82.61,0,
2026-01-06T18:17:30,31513.01,0,0,76.12,21.39,159.53,
2026-01-06T18:19:30,20357.02,0,108.03,131.99,0,75.43,
2026-01-06T18:21:30,28873.56,343.89,395.43,25.87,0,63.23,
2026-01-06T18:23:30,3334.70,4443.38,235.31,108.66,9.14,0,
2026-01-06T18:25:30,36033.37,369.70,196.87,0,226.37,0,
2026-01-06T18:27:30,11364.71,0,591.08,0,25.26,0,
2026-01-06T18:29:30,13667.49,7814.53,213.21,0,0,99.65,
2026-01-06T18:31:30,12615.39,580.39,0,18.67,90.20,0,
2026-01-06T18:33:30,25715.57,3244.70,250.29,0,75.08,0,
2026-01-06T18:35:30,21792.13,935.87,347.51,0,7.93,0,
2026-01-06T18:37:30,26734.67,5256.55,0,25.05,101.42,0,
2026-01-06T18:39:30,21745.52,0,0,78.77,35.26,12.44,
2026-01-06T18:41:30,28671.55,1519.42,738.86,0,0,192.02,
2026-01-06T18:43:30,14342.16,0,5.79,131.72,36.94,0,
2026-01-06T18:45:30,33906.17,365.40,0,59.39,274.07,0,
2026-01-06T18:47:30,12157.28,1952.94,389.27,0,61.97,41.91,
2026-01-06T18:49:30,20847.86,6721.21,10.32,0,168.32,0,
2026-01-06T18:51:30,13915.47,0,285.26,0,197.47,0,
2026-01-06T18:53:30,22513.72,3008.27,143.00,0,138.56,0,
2026-01-06T18:55:30,7637.18,1476.89,0,109.00,49.28,0,
2026-01-06T18:57:30,26605.46,7030.05,0,131.09,52.72,0,
2026-01-06T18:59:30,8910.98,233.36,383.33,0,316.25,0,
2026-01-06T19:01:30,28242.36,1103.85,0,0,22.72,194.64,
2026-01-06T19:03:30,11301.51,5029.76,0,57.85,99.11,0,
2026-01-06T19:05:30,26059.54,2583.88,328.50,70.05,12.30,0,
2026-01-06T19:07:30,10800.20,3319.97,43.92,0,56.45,11.14,
2026-01-06T19:09:30,31825.27,32.14,509.40,0,11.90,0,
2026-01-06T19:11:30,19515.87,0,0,142.33,71.55,0,
2026-01-06T19:13:30,24992.21,3904.81,0,116.22,0,615.94,
2026-01-06T19:15:30,20726.33,0,0,0,32.13,77.24,
2026-01-06T19:17:30,32241.33,2795.63,150.04,0,0,264.73,
2026-01-06T19:19:30,22574.61,0,83.24,91.81,30.32,0,
2026-01-06T19:21:30,24338.76,2028.47,330.65,0,151.22,0,
2026-01-06T19:23:30,25219.59,0,324.46,0,11.95,59.36,
2026-01-06T19:25:30,33105.82,0,205.47,0,1.96,112.74,
2026-01-06T19:27:30,5377.36,2347.59,0,0,155.86,0,
2026-01-06T19:29:30,32415.27,1528.14,0,21.23,81.80,96.04,
2026-01-06T19:31:30,16838.83,0,518.16,63.54,72.96,0,
2026-01-06T19:33:30,21177.75,5698.96,0,63.16,184.10,0,
2026-01-06T19:35:30,8020.52,1399.21,28.32,0,0,0,
2026-01-06T19:37:30,23592.83,3790.75,414.40,0,122.83,194.16,
2026-01-06T19:39:30,12223.63,1867.64,0,137.03,49.08,0,
2026-01-06T19:41:30,26823.28,828.75,673.44,0,0,0,
2026-01-06T19:43:30,10060.59,776.84,258.72,41.30,0,145.65,
2026-01-06T19:45:30,29498.84,2967.67,0,149.43,0,0,
2026-01-06T19:47:30,20410.32,0,0,264.61,0,498.51,
2026-01-06T19:49:30,39309.88,129.49,138.72,0,20.13,187.34,
2026-01-06T19:51:30,15335.26,349.39,166.50,164.57,83.77,0,
2026-01-06T19:53:30,28780.66,343.64,547.61,0,58.78,161.92,
2026-01-06T19:55:30,12731.64,1174.43,221.27,0,0,129.51,
2026-01-06T19:57:30,33179.84,1309.04,0,96.59,0,259.22,
2026-01-06T19:59:30,14825.77,0,241.78,59.67,0,22.84,
2026-01-06T20:01:30,30037.56,2766.76,0,0,0,215.91,
2026-01-06T20:03:30,11687.64,1466.01,99.32,46.95,3.90,54.10,
2026-01-06T20:05:30,22332.91,1680.45,426.61,0,30.16,0,
2026-01-06T20:07:30,8854.17,2297.41,0,58.05,0,0,
2026-01-06T20:09:30,17097.77,2993.66,393.24,0,0,0,
2026-01-06T20:11:30,11517.53,2280.79,35.69,0,240.21,0,
2026-01-06T20:13:30,28650.64,0,381.48,0,245.22,0,
2026-01-06T20:15:30,0,5728.21,81.81,0,28.02,0,
2026-01-06T20:17:30,21613.74,2578.54,805.25,0,188.89,0,
2026-01-06T20:19:30,7939.41,1829.34,67.74,31.84,0,86.95,
2026-01-06T20:21:30,29709.77,1454.00,102.16,68.64,0,135.28,
2026-01-06T20:23:30,6892.76,3668.23,0,94.39,58.60,0,
2026-01-06T20:25:30,29957.50,2418.45,115.45,136.07,23.78,118.22,
2026-01-06T20:27:30,11360.76,2521.20,0,56.34,144.88,0,
2026-01-06T20:29:30,30046.78,1898.63,153.09,0,35.69,102.56,
2026-01-06T20:31:30,3577.46,2892.26,190.54,0,0,0,
2026-01-06T20:33:30,29519.97,1715.81,137.95,0,273.00,0,
2026-01-06T20:35:30,12342.39,1169.01,142.76,0,380.78,0,
2026-01-06T20:37:30,31208.71,0,99.58,43.75,27.03,0,
2026-01-06T20:39:30,16630.88,0,539.97,93.08,0,104.08,
2026-01-06T20:41:30,24805.79,3022.88,0,49.39,0,232.73,
2026-01-06T20:43:30,17052.32,270.91,0,0,51.92,0,
2026-01-06T20:45:30,33759.84,2436.64,0,21.76,0,0,
2026-01-06T20:47:30,16724.97,1368.43,16.49,0,0,155.93,
2026-01-06T20:49:30,30022.49,2648.31,219.30,0,0,232.74,
2026-01-06T20:51:30,6385.48,1377.56,91.01,55.88,0,185.87,
2026-01-06T20:53:30,28041.19,1015.06,0,204.11,0,0,
2026-01-06T20:55:30,11338.83,2119.11,83.34,0,0,0,
2026-01-06T20:57:30,26167.40,2470.86,0,159.54,64.40,0,
2026-01-06T20:59:30,9747.21,1003.74,0,90.13,77.82,0,
2026-01-06T21:01:30,21075.66,2632.20,0,132.43,0,171.92,
2026-01-06T21:03:30,7776.00,2858.86,174.62,0,80.45,34.90,
2026-01-06T21:05:30,27765.29,2347.84,173.87,56.03,0,262.33,
2026-01-06T21:07:30,16495.79,2156.48,0,4.96,34.98,83.40,
2026-01-06T21:09:30,27641.89,1829.37,456.42,0,139.81,0,
2026-01-06T21:11:30,8134.03,22.69,366.05,55.95,0,0,
2026-01-06T21:13:30,33937.28,2996.50,0,120.08,0,2.92,
2026-01-06T21:15:30,8487.91,1098.53,196.61,62.03,18.64,0,
2026-01-06T21:17:30,22711.45,2394.22,80.09,0,304.86,0,
2026-01-06T21:19:30,11524.95,36.52,257.54,0,80.11,0,
2026-01-06T21:21:30,26500.91,0,994.09,0,270.40,0,
2026-01-06T21:23:30,5118.17,2264.17,0,66.33,78.00,16.43,
2026-01-06T21:25:30,36172.28,0,193.02,12.67,19.72,0,
2026-01-06T21:27:30,15494.10,168.69,0,46.17,0,273.29,
2026-01-06T21:29:30,27160.83,3147.15,74.63,85.94,0,0,
2026-01-06T21:31:30,10889.71,570.93,80.26,50.07,0,162.94,
2026-01-06T21:33:30,28936.88,1975.55,166.14,11.71,0,0,
2026-01-06T21:35:30,14318.95,97.23,234.64,0,0,95.97,
2026-01-06T21:37:30,19426.43,5739.16,0,10.81,0,133.26,
2026-01-06T21:39:30,6204.65,2089.78,181.12,107.52,0,141.90,
2026-01-06T21:41:30,28161.33,721.50,28.13,18.49,0,226.33,
2026-01-06T21:43:30,13425.47,0,0,165.75,0,79.18,
2026-01-06T21:45:30,26865.75,1289.95,124.78,203.31,0,0,
2026-01-06T21:47:30,2647.95,726.01,0,234.00,0,32.83,
2026-01-06T21:49:30,29256.91,480.66,293.25,0,185.17,0,
2026-01-06T21:51:30,17051.78,1261.22,0,113.72,0,90.20,
2026-01-06T21:53:30,36710.90,1085.63,0,0,123.93,0,
2026-01-06T21:55:30,13925.50,0,63.14,59.48,165.47,0,
2026-01-06T21:57:30,25060.79,1655.13,180.34,2.12,0,90.14,
2026-01-06T21:59:30,14020.67,0,322.29,40.54,0,0,
2026-01-06T22:01:30,25730.48,1388.26,300.16,0,89.02,51.04,
2026-01-06T22:03:30,2421.66,4969.15,0,0,306.57,0,
2026-01-06T22:05:30,29157.71,896.43,521.97,0,170.34,0,
2026-01-06T22:07:30,14833.02,2994.68,0,0,0,127.53,
2026-01-06T22:09:30,28284.50,1701.62,0,76.54,0,155.01,
2026-01-06T22:11:30,12974.14,763.43,0,0,99.08,0,
2026-01-06T22:13:30,27347.41,565.45,209.79,14.68,88.24,0,
2026-01-06T22:15:30,16246.61,0,407.69,15.92,0,161.74,
2026-01-06T22:17:30,19441.95,3514.32,75.47,0,129.65,72.47,
2026-01-06T22:19:30,13890.17,0,460.00,0,0,169.80,
2026-01-06T22:21:30,30309.88,1016.08,56.78,3.26,0,415.44,
2026-01-06T22:23:30,20151.11,0,259.72,0,163.85,0,
2026-01-06T22:25:30,22287.29,5152.23,0,0,82.32,0,
2026-01-06T22:27:30,14313.71,1297.69,0,143.23,0,43.07,
2026-01-06T22:29:30,21149.20,1419.13,0,0,357.35,0,
2026-01-06T22:31:30,4089.14,1700.14,0,0,87.80,131.33,
2026-01-06T22:33:30,19675.87,2995.79,0,100.68,77.24,0,
2026-01-06T22:35:30,8857.97,2960.50,0,183.94,0,10.93,
2026-01-06T22:37:30,37778.29,0,240.45,103.67,0,196.52,
2026-01-06T22:39:30,19164.80,0,27.68,50.29,0,143.95,
2026-01-06T22:41:30,29495.61,1562.35,0,168.52,0,228.53,
2026-01-06T22:43:30,20399.76,0,155.46,209.52,0,0,
2026-01-06T22:45:30,25407.52,0,230.24,0,0,92.67,
2026-01-06T22:47:30,9514.55,0,279.78,0,0,333.19,
2026-01-06T22:49:30,21880.72,2570.00,50.06,45.03,0,0,
2026-01-06T22:51:30,6566.07,2117.06,0,0,30.53,12.14,
2026-01-06T22:53:30,32271.61,1028.23,241.40,0,78.50,101.59,
2026-01-06T22:55:30,8625.38,2029.36,0,115.85,0,0,
2026-01-06T22:57:30,26439.97,876.60,468.77,42.13,51.41,0,
2026-01-06T22:59:30,7131.76,1239.51,82.07,6.63,100.64,10.87,
2026-01-06T23:01:30,27596.37,2837.64,383.11,0,0,182.55,
2026-01-06T23:03:30,12315.73,0,532.60,0,0.042,218.71,
2026-01-06T23:05:30,22806.60,2085.61,245.47,120.04,27.06,53.78,
2026-01-06T23:07:30,0,4361.02,685.43,0,315.07,0,
2026-01-06T23:09:30,27250.40,3807.27,129.69,0,0,279.83,
2026-01-06T23:11:30,13269.15,2933.37,0,83.16,0,0,
2026-01-06T23:13:30,28919.65,0,245.36,86.63,34.35,167.49,
2026-01-06T23:15:30,6699.15,3945.40,0,234.70,0,0,
2026-01-06T23:17:30,24776.49,2509.09,0,91.98,0,192.49,
2026-01-06T23:19:30,20551.79,0,236.25,8.86,15.81,0,
2026-01-06T23:21:30,27335.41,3066.00,3.11,11.36,104.04,0,
2026-01-06T23:23:30,13142.33,0,575.78,99.64,0,0,
2026-01-06T23:25:30,24798.63,1158.79,452.44,15.55,104.73,0,
2026-01-06T23:27:30,11177.10,901.43,0,209.93,0,66.07,
2026-01-06T23:29:30,28896.15,3904.67,0,104.25,0,492.61,
2026-01-06T23:31:30,15403.38,461.21,334.10,0,0,260.62,
2026-01-06T23:33:30,20749.78,3617.49,201.46,0,0,171.95,
2026-01-06T23:35:30,12584.27,0,367.94,0,0,185.27,
2026-01-06T23:37:30,23072.84,1940.03,0,81.45,0,398.61,
2026-01-06T23:39:30,6118.18,1467.48,0,25.15,0,0,
2026-01-06T23:41:30,28197.84,1030.17,0,56.85,0,0,
2026-01-06T23:43:30,12949.64,270.14,4.12,28.73,0,425.75,
2026-01-06T23:45:30,30256.93,4968.62,0,0,0,301.98,
2026-01-06T23:47:30,10678.18,0,14.86,107.71,0,100.96,
2026-01-06T23:49:30,30703.25,3394.61,193.97,0,0,0,
2026-01-06T23:51:30,16231.01,0,0,80.44,102.96,143.02,
2026-01-06T23:53:30,29907.61,358.73,16.60,88.88,198.96,0,
2026-01-06T23:55:30,9385.54,2105.51,233.87,0,0,438.61,
2026-01-06T23:57:30,24482.87,5056.97,65.97,0,0,263.99,
2026-01-06T23:59:30,9809.41,170.20,51.64,66.70,0,0,
